word	other_form	surface_form	direction	freq	pmi	example_sentence
tehdä	täällä	teet täällä	R	27337	2.0884	Mitä sinä teet täällä , Tom Leezak ?
tehdä	täällä	teet täällä	R	27337	2.0884	Mitä teet täällä , paise ?
tehdä	täällä	teet täällä	R	27337	2.0884	Mitä sinä edes teet täällä ?
tehdä	täällä	teet täällä	R	27337	2.0884	Mitä sinä teet täällä päivisin ?
tehdä	täällä	teet täällä	R	27337	2.0884	Mitä sinä teet täällä , pikkuinen ?
tehdä	täällä	teet täällä	R	27337	2.0884	Roy , mitä sinä teet täällä ?
tehdä	täällä	teet täällä	R	27337	2.0884	Mitä hittoa teet täällä ?
tehdä	täällä	teet täällä	R	27337	2.0884	Isä , mitä teet täällä ?
tehdä	täällä	teet täällä	R	27337	2.0884	, mitä teet täällä ?
tehdä	täällä	teet täällä	R	27337	2.0884	Selitetäänpä ihmisille , jotka eivät välttämättä tunne töitäsi , mitä sinä oikeastaan teet täällä .
tehdä	täällä	teet täällä	R	27337	2.0884	Mitä teet täällä , Joe ?
tehdä	täällä	teet täällä	R	27337	2.0884	, mitä sinä teet täällä ?
tehdä	täällä	teet täällä	R	27337	2.0884	Kerro , mitä hittoa teet täällä .
tehdä	täällä	teet täällä	R	27337	2.0884	Mitä hemmettiä sinä vielä teet täällä ?
tehdä	täällä	teet täällä	R	27337	2.0884	Mitä helvettiä teet täällä ?
tehdä	täällä	teet täällä	R	27337	2.0884	Amber , mitä teet täällä ?
tehdä	täällä	teet täällä	R	27337	2.0884	Mitä sinä teet täällä , Caroline ?
tehdä	täällä	teet täällä	R	27337	2.0884	Mitä Grimmin nimessä teet täällä ?
tehdä	haluta	halua tehdä	L	26673	1.3160	Jollet halua tehdä jotain muuta .
tehdä	haluta	halua tehdä	L	26673	1.3160	En halua tehdä sitä !
tehdä	haluta	halua tehdä	L	26673	1.3160	En halua tehdä tätä enää .
tehdä	haluta	halua tehdä	L	26673	1.3160	Setäni pakottaa minut tekemään jotain , mitä en halua tehdä .
tehdä	haluta	halua tehdä	L	26673	1.3160	En vain halua tehdä enää muuta .
tehdä	haluta	halua tehdä	L	26673	1.3160	Ettekö halua tehdä valitusta ?
tehdä	haluta	halua tehdä	L	26673	1.3160	Minä en halua tehdä tätä .
tehdä	haluta	halua tehdä	L	26673	1.3160	Et vain halua tehdä mitään .
tehdä	haluta	halua tehdä	L	26673	1.3160	Et halua tehdä tätä .
tehdä	haluta	halua tehdä	L	26673	1.3160	Et halua tehdä enä sellaisia päätöksiä .
tehdä	haluta	halua tehdä	L	26673	1.3160	mitä en todellakaan halua tehdä
tehdä	haluta	halua tehdä	L	26673	1.3160	Ei , en halua tehdä niin tällä kertaa .
tehdä	haluta	halua tehdä	L	26673	1.3160	En halua tehdä siitä mitään isoa numeroa joten kysyn vain ihan suoraan , käykö ?
tehdä	haluta	halua tehdä	L	26673	1.3160	En halua tehdä mitään mieluummin niitata luodin näiden paskojen kalloon , tunnetko sinä Cindinon ?
tehdä	haluta	halua tehdä	L	26673	1.3160	En halua tehdä sitä uudestaan .
tehdä	haluta	halua tehdä	L	26673	1.3160	Et halua tehdä .
tehdä	haluta	halua tehdä	L	26673	1.3160	Et sinä halua tehdä sitä .
tehdä	haluta	halua tehdä	L	26673	1.3160	Emme halua tehdä sitä , joten toivotaan , tämä toimii .
tehdä	haluta	halua tehdä	L	26673	1.3160	En halua tehdä sitä .
tehdä	haluta	halua tehdä	L	26673	1.3160	Et halua tehdä sitä .
tehdä	täällä	täällä teet	L	20043	1.7781	Mitä sinä täällä teet ?
tehdä	täällä	täällä teet	L	20043	1.7781	Tom Leezak , mitä sinä täällä teet ?
tehdä	täällä	täällä teet	L	20043	1.7781	Truman ? Mitä sinä täällä teet ?
tehdä	täällä	täällä teet	L	20043	1.7781	Elaine , mitä sinä täällä teet ?
tehdä	täällä	täällä teet	L	20043	1.7781	Jeesus , mitä sinä täällä teet
tehdä	täällä	täällä teet	L	20043	1.7781	Mitä sinä täällä teet , isä ?
tehdä	täällä	täällä teet	L	20043	1.7781	Mitä sinä täällä teet tähän aikaan ?
tehdä	täällä	täällä teet	L	20043	1.7781	Mitä sinä täällä teet , Wladek?
tehdä	täällä	täällä teet	L	20043	1.7781	Mitä sinä täällä teet , huora ?
tehdä	täällä	täällä teet	L	20043	1.7781	Mitä sinä täällä teet , Capra ?
tehdä	täällä	täällä teet	L	20043	1.7781	Mitä sinä vielä täällä teet ?
tehdä	täällä	täällä teet	L	20043	1.7781	Mitä sinä sitten täällä teet ?
tehdä	täällä	täällä teet	L	20043	1.7781	Ben , mitä sinä täällä teet ?
tehdä	täällä	täällä teet	L	20043	1.7781	mitä sinä täällä teet ?
tehdä	täällä	täällä teet	L	20043	1.7781	Mitä sinä täällä teet , Mathias ?
tehdä	täällä	täällä teet	L	20043	1.7781	Mitä hittoa sinä täällä teet ?
tehdä	täällä	täällä teet	L	20043	1.7781	Mitä sinä täällä teet , Boyd ?
tehdä	täällä	täällä teet	L	20043	1.7781	Mitä sinä täällä teet Luulin , palasit Australiaan .
tehdä	täällä	täällä teet	L	20043	1.7781	Mitä ... sinä täällä teet ?
tehdä	täällä	täällä teet	L	20043	1.7781	Mary , mitä sinä täällä teet ?
tehdä	hyvä	teen parhaani	R	19111	1.1754	Teen parhaani , tunnet säännöt .
tehdä	hyvä	teen parhaani	R	19111	1.1754	Teen parhaani , kultaseni .
tehdä	hyvä	teen parhaani	R	19111	1.1754	Teen parhaani .
tehdä	hyvä	teen parhaani	R	19111	1.1754	Teen parhaani suojellakseni teitä kaikkia .
tehdä	hyvä	teen parhaani	R	19111	1.1754	Teen parhaani , mutten voi luvata mitään .
tehdä	hyvä	teen parhaani	R	19111	1.1754	Teen parhaani korjatakseni asiat
tehdä	hyvä	teen parhaani	R	19111	1.1754	Teen parhaani , käsiin koskee koko ajan .
tehdä	hyvä	teen parhaani	R	19111	1.1754	Teen parhaani
tehdä	hyvä	teen parhaani	R	19111	1.1754	Teen parhaani , pomo .
tehdä	hyvä	teen parhaani	R	19111	1.1754	Teen parhaani niillä edellytyksillä , mitkä olen saanut .
tehdä	hyvä	teen parhaani	R	19111	1.1754	Teen parhaani , poika .
tehdä	hyvä	teen parhaani	R	19111	1.1754	Teen parhaani sinun takiasi .
tehdä	hyvä	teen parhaani	R	19111	1.1754	Teen parhaani !
tehdä	hyvä	teen parhaani	R	19111	1.1754	Teen parhaani , Hart .
tehdä	hyvä	teen parhaani	R	19111	1.1754	Teen parhaani , isi .
tehdä	hyvä	teen parhaani	R	19111	1.1754	Teen parhaani , saan sinut täältä ulos .
tehdä	hyvä	teen parhaani	R	19111	1.1754	Teen parhaani , sir .
tehdä	hyvä	teen parhaani	R	19111	1.1754	Teen parhaani saadakseni tietää .
tehdä	hyvä	teen parhaani	R	19111	1.1754	Teen parhaani , se ei tunnu olevan teistä tarpeeksi .
tehdä	hyvä	teen parhaani	R	19111	1.1754	Teen parhaani ...
tehdä	oikein	oikein teet	L	15440	2.8449	Mitä sinä oikein teet ?
tehdä	oikein	oikein teet	L	15440	2.8449	Mitä helvettiä oikein teet ?
tehdä	oikein	oikein teet	L	15440	2.8449	Mitä oikein teet ?
tehdä	oikein	oikein teet	L	15440	2.8449	Mitä sinä oikein teet , senkin sika ?
tehdä	oikein	oikein teet	L	15440	2.8449	, mitä sinä oikein teet ?
tehdä	oikein	oikein teet	L	15440	2.8449	Odota , mitä sinä oikein teet .
tehdä	oikein	oikein teet	L	15440	2.8449	, John , mitä helvettiä oikein teet ?
tehdä	oikein	oikein teet	L	15440	2.8449	mitä oikein teet ?
tehdä	oikein	oikein teet	L	15440	2.8449	Sully , mitä oikein teet ?
tehdä	oikein	oikein teet	L	15440	2.8449	David , mitä oikein teet ?
tehdä	oikein	oikein teet	L	15440	2.8449	Mitä sinä oikein teet itsellesi ?
tehdä	oikein	oikein teet	L	15440	2.8449	Kidney , mitä oikein teet , herran tähden ?
tehdä	oikein	oikein teet	L	15440	2.8449	Mitä oikein teet , kosket lapseeni ?
tehdä	oikein	oikein teet	L	15440	2.8449	Mitä sinä oikein teet , Bea ?
tehdä	oikein	oikein teet	L	15440	2.8449	Mitä sinä oikein teet !
tehdä	oikein	oikein teet	L	15440	2.8449	Mitä oikein teet täällä ?
tehdä	oikein	oikein teet	L	15440	2.8449	et enää ole asianajaja , mitä sinä oikein teet ?
tehdä	oikein	oikein teet	L	15440	2.8449	Jones , mitä sinä oikein teet ?
tehdä	oikein	oikein teet	L	15440	2.8449	Lori , mitä sinä oikein teet ?
tehdä	oikein	oikein teet	L	15440	2.8449	Miten sinä oikein teet sen ?
tehdä	näin	tehdä näin	R	12368	2.5670	Meidän ei pitäisi tehdä näin !
tehdä	näin	tehdä näin	R	12368	2.5670	Ellet pysty ... voit tehdä näin .
tehdä	näin	tehdä näin	R	12368	2.5670	Se räjäyttäjä käski minun tehdä näin ... hän räjäyttää jotain muuta .
tehdä	näin	tehdä näin	R	12368	2.5670	Et voi tehdä näin , Lola .
tehdä	näin	tehdä näin	R	12368	2.5670	Meidän on pakko tehdä näin .
tehdä	näin	tehdä näin	R	12368	2.5670	Voin tehdä näin .
tehdä	näin	tehdä näin	R	12368	2.5670	Minun täytyy tehdä näin .
tehdä	näin	tehdä näin	R	12368	2.5670	En saa tehdä näin !
tehdä	näin	tehdä näin	R	12368	2.5670	Kuka voi tehdä näin ?
tehdä	näin	tehdä näin	R	12368	2.5670	Olen pahoillani , minun on pakko tehdä näin .
tehdä	näin	tehdä näin	R	12368	2.5670	Joten katsoppas tätäMeinasit tehdä näin , eikö niin ?
tehdä	näin	tehdä näin	R	12368	2.5670	Mitä miehet voivat tehdä näin järjetöntä vihaa vastaan ?
tehdä	näin	tehdä näin	R	12368	2.5670	Shelly , sinulla ei ole oikeutta tehdä näin !
tehdä	näin	tehdä näin	R	12368	2.5670	Et saa tehdä näin minulle !
tehdä	näin	tehdä näin	R	12368	2.5670	Et voi tehdä näin ...
tehdä	näin	tehdä näin	R	12368	2.5670	""" Sinun täytyy tehdä näin "" ."
tehdä	näin	tehdä näin	R	12368	2.5670	Osaatko tehdä näin ?
tehdä	näin	tehdä näin	R	12368	2.5670	voi tehdä näin .
tehdä	näin	tehdä näin	R	12368	2.5670	et voi tehdä näin minuiie .
tehdä	näin	tehdä näin	R	12368	2.5670	Et voi tehdä näin .
tehdä	asia	tehdä asialle	R	9079	1.3773	Minä voin tehdä asialle jotain .
tehdä	asia	tehdä asialle	R	9079	1.3773	Tuskinpa voisitkaan tehdä asialle mitään .
tehdä	asia	tehdä asialle	R	9079	1.3773	Aiotko kärsiä hiljaa koko lopun elämääsi aiotko tehdä asialle jotain ?
tehdä	asia	tehdä asialle	R	9079	1.3773	Mitä aiot tehdä asialle ?
tehdä	asia	tehdä asialle	R	9079	1.3773	ei ollut mitään mitä olisin voinut tehdä asialle .
tehdä	asia	tehdä asialle	R	9079	1.3773	Mitä haluat tehdä asialle ?
tehdä	asia	tehdä asialle	R	9079	1.3773	ajattelet voisit tehdä asialle jotain ?
tehdä	asia	tehdä asialle	R	9079	1.3773	Ehkä olisite pormestari , voisitte tehdä asialle jotain .
tehdä	asia	tehdä asialle	R	9079	1.3773	Mitä aiotte tehdä asialle ?
tehdä	asia	tehdä asialle	R	9079	1.3773	Mitä ajattelit tehdä asialle ?
tehdä	asia	tehdä asialle	R	9079	1.3773	Mitä voit tehdä asialle ?
tehdä	asia	tehdä asialle	R	9079	1.3773	Sinun pitäisi tehdä asialle jotain voit saada fobioita .
tehdä	asia	tehdä asialle	R	9079	1.3773	Aiotko tehdä asialle jotain ?
tehdä	asia	tehdä asialle	R	9079	1.3773	Sydney sai ilmeisesti tarpeekseen vanhempiensa alituisesta riitelystä päätti tehdä asialle jotain .
tehdä	asia	tehdä asialle	R	9079	1.3773	Mitä minun pitäisi tehdä asialle ?
tehdä	asia	tehdä asialle	R	9079	1.3773	Saatte mahdollisuuden tehdä asialle jotain .
tehdä	asia	tehdä asialle	R	9079	1.3773	en voi juuri nyt tehdä asialle mitään .
tehdä	asia	tehdä asialle	R	9079	1.3773	Mitä voisit tehdä asialle jotain ?
tehdä	asia	tehdä asialle	R	9079	1.3773	olet tosissasi , velvollisuuteni on tehdä asialle jotain .
tehdä	asia	tehdä asialle	R	9079	1.3773	Nyt he voivat tehdä asialle jotakin .
tehdä	virhe	teki virheen	R	8992	3.8059	joku teki virheen valitettavasti meillä on vain vähän aikaa .
tehdä	virhe	teki virheen	R	8992	3.8059	Älä syytä itseäsi , hän teki virheen
tehdä	virhe	teki virheen	R	8992	3.8059	Abbott teki virheen luottaessaan Saran muniin .
tehdä	virhe	teki virheen	R	8992	3.8059	Hän teki virheen .
tehdä	virhe	teki virheen	R	8992	3.8059	Minun oli tapettava Bob Morton , hän teki virheen .
tehdä	virhe	teki virheen	R	8992	3.8059	Ihmiskunta teki virheen se otti hyvän idean rakensi uskon sen varaan .
tehdä	virhe	teki virheen	R	8992	3.8059	Hän teki virheen on pahoillaan .
tehdä	virhe	teki virheen	R	8992	3.8059	Deb teki virheen .
tehdä	virhe	teki virheen	R	8992	3.8059	Minä en ymmärrä , miten se mies teki virheen siinä kaarteessa .
tehdä	virhe	teki virheen	R	8992	3.8059	Tiedämme tavan motiivin , Enää puuttuu vain se , missä hän teki virheen .
tehdä	virhe	teki virheen	R	8992	3.8059	hän teki virheen .
tehdä	virhe	teki virheen	R	8992	3.8059	Hän ei halunnut myöntää riippuvuuttaan eikä kuunnellut ketään , eräänä päivänä hän teki virheen .
tehdä	virhe	teki virheen	R	8992	3.8059	Dawn teki virheen kutsuessaan sen olennon , tiedän manalan lapsimorsian jutut , ne eivät pääty hyvin .
tehdä	virhe	teki virheen	R	8992	3.8059	hän teki virheen maksoi siitä hengellään .
tehdä	virhe	teki virheen	R	8992	3.8059	Spider teki virheen , hän meni kaupunkiin yksin .
tehdä	virhe	teki virheen	R	8992	3.8059	Kuka teki virheen ?
tehdä	virhe	teki virheen	R	8992	3.8059	Manny teki virheen , ei luikerrellut siitä karkuun .
tehdä	virhe	teki virheen	R	8992	3.8059	Se keikalla ollut tyyppi teki virheen
tehdä	virhe	teki virheen	R	8992	3.8059	Hän oli insinööri , hän teki virheen .
tehdä	virhe	teki virheen	R	8992	3.8059	Carlos teki virheen , Brasiliassa ryhmä on perhe .
tehdä	noin	tee noin	R	7797	2.3311	Älä tee noin toiste .
tehdä	noin	tee noin	R	7797	2.3311	Älä tee noin .
tehdä	noin	tee noin	R	7797	2.3311	Älä tee noin !
tehdä	noin	tee noin	R	7797	2.3311	Älä tee noin ... minä teen
tehdä	noin	tee noin	R	7797	2.3311	Älä ikinä enää tee noin !
tehdä	noin	tee noin	R	7797	2.3311	Älä koskaan tee noin .
tehdä	noin	tee noin	R	7797	2.3311	Älä tee noin selkäni takana .
tehdä	noin	tee noin	R	7797	2.3311	Paul , älä tee noin .
tehdä	noin	tee noin	R	7797	2.3311	Älä vittu tee noin !
tehdä	noin	tee noin	R	7797	2.3311	Julia , tee noin häissä .
tehdä	noin	tee noin	R	7797	2.3311	Lopeta , älä tee noin .
tehdä	noin	tee noin	R	7797	2.3311	Älä enää ikinä tee noin .
tehdä	noin	tee noin	R	7797	2.3311	Älä tee noin , ?
tehdä	noin	tee noin	R	7797	2.3311	Älä tee noin ,
tehdä	noin	tee noin	R	7797	2.3311	Älä tee noin , pilaat koko jokeni
tehdä	noin	tee noin	R	7797	2.3311	ÄIä tee noin .
tehdä	noin	tee noin	R	7797	2.3311	Älä mulle tee noin !
tehdä	noin	tee noin	R	7797	2.3311	Gangsta ei tee noin !
tehdä	noin	tee noin	R	7797	2.3311	Älä tee noin täällä .
tehdä	noin	tee noin	R	7797	2.3311	Älä tee noin kundien edessä !
tehdä	yrittää	yritän tehdä	L	7334	1.3921	Yritän tehdä sen mikä on parhaaksi sinulle .
tehdä	yrittää	yritän tehdä	L	7334	1.3921	Yritän tehdä tämän miehen kateelliseksi .
tehdä	yrittää	yritän tehdä	L	7334	1.3921	Yritän tehdä parhaani .
tehdä	yrittää	yritän tehdä	L	7334	1.3921	Yritän tehdä sinusta parturin .
tehdä	yrittää	yritän tehdä	L	7334	1.3921	Yritän tehdä jotain erilaista .
tehdä	yrittää	yritän tehdä	L	7334	1.3921	Yritän tehdä sinulle palveluksen .
tehdä	yrittää	yritän tehdä	L	7334	1.3921	Yritän tehdä siitä yksinkertaisen .
tehdä	yrittää	yritän tehdä	L	7334	1.3921	Yritän tehdä tätä !
tehdä	yrittää	yritän tehdä	L	7334	1.3921	Yritän tehdä juttuani .
tehdä	yrittää	yritän tehdä	L	7334	1.3921	Yritän tehdä selkoa millainen ennen olin millainen olen nyt .
tehdä	yrittää	yritän tehdä	L	7334	1.3921	Yritän tehdä asialle jotain .
tehdä	yrittää	yritän tehdä	L	7334	1.3921	Yritän tehdä oikein .
tehdä	yrittää	yritän tehdä	L	7334	1.3921	Yritän tehdä sinut onnelliseksi .
tehdä	yrittää	yritän tehdä	L	7334	1.3921	Yritän tehdä sen .
tehdä	yrittää	yritän tehdä	L	7334	1.3921	Yritän tehdä , tämä vempain on rikki .
tehdä	yrittää	yritän tehdä	L	7334	1.3921	Yritän tehdä töitä .
tehdä	yrittää	yritän tehdä	L	7334	1.3921	Yritän tehdä jotain .
tehdä	yrittää	yritän tehdä	L	7334	1.3921	Yritän tehdä sen mikä on oikein .
tehdä	yrittää	yritän tehdä	L	7334	1.3921	Yritän tehdä diagnoosin .
tehdä	yrittää	yritän tehdä	L	7334	1.3921	Yritän tehdä sen oikein .
tehdä	päätös	tehnyt päätökseni	R	7110	3.6297	olen tehnyt päätökseni .
tehdä	päätös	tehnyt päätökseni	R	7110	3.6297	Olen tehnyt päätökseni .
tehdä	päätös	tehnyt päätökseni	R	7110	3.6297	Olen jo tehnyt päätökseni .
tehdä	päätös	tehnyt päätökseni	R	7110	3.6297	Hän tietää , olen tehnyt päätökseni .
tehdä	päätös	tehnyt päätökseni	R	7110	3.6297	Olen miettinyt sitä paljon olen tehnyt päätökseni .
tehdä	päätös	tehnyt päätökseni	R	7110	3.6297	Olen tehnyt päätökseni mieluummin ...
tehdä	päätös	tehnyt päätökseni	R	7110	3.6297	Minä olen tehnyt päätökseni .
tehdä	päätös	tehnyt päätökseni	R	7110	3.6297	Mitä tulee murhaan , olen tehnyt päätökseni .
tehdä	päätös	tehnyt päätökseni	R	7110	3.6297	Olen kuitenkin tehnyt päätökseni .
tehdä	päätös	tehnyt päätökseni	R	7110	3.6297	Ei , olen tehnyt päätökseni .
tehdä	päätös	tehnyt päätökseni	R	7110	3.6297	Olen jo tehnyt päätökseni , John .
tehdä	päätös	tehnyt päätökseni	R	7110	3.6297	Olen tehnyt päätökseni soolourasta .
tehdä	päätös	tehnyt päätökseni	R	7110	3.6297	Olen tehnyt päätökseni
tehdä	päätös	tehnyt päätökseni	R	7110	3.6297	Ensimmäistä kertaa , kävelin ovestasi , olin jo tehnyt päätökseni .
tehdä	päätös	tehnyt päätökseni	R	7110	3.6297	Olen tehnyt päätökseni , kiitos silti .
tehdä	päätös	tehnyt päätökseni	R	7110	3.6297	Olen tehnyt päätökseni , ratkaisu on oikea .
tehdä	päätös	tehnyt päätökseni	R	7110	3.6297	Olen todella tehnyt päätökseni .
tehdä	päätös	tehnyt päätökseni	R	7110	3.6297	Valitan , olen jo tehnyt päätökseni .
tehdä	päätös	tehnyt päätökseni	R	7110	3.6297	Olen tehnyt päätökseni , Martha .
tehdä	päätös	tehnyt päätökseni	R	7110	3.6297	Olen tehnyt päätökseni !
tehdä	sopimus	tehdä sopimuksen	R	6420	3.3630	Voisimmeko tehdä sopimuksen ?
tehdä	sopimus	tehdä sopimuksen	R	6420	3.3630	Voin tehdä sopimuksen Barzinin kanssa pitää hotellini .
tehdä	sopimus	tehdä sopimuksen	R	6420	3.3630	Ehkä voimme tehdä sopimuksen .
tehdä	sopimus	tehdä sopimuksen	R	6420	3.3630	Voimme tehdä sopimuksen hänen kanssaan .
tehdä	sopimus	tehdä sopimuksen	R	6420	3.3630	Sano Joshille , useat agentit haluaisivat tehdä sopimuksen hänen kanssaan .
tehdä	sopimus	tehdä sopimuksen	R	6420	3.3630	Taisit tehdä sopimuksen paholaisen kanssa .
tehdä	sopimus	tehdä sopimuksen	R	6420	3.3630	Me haluamme tehdä sopimuksen .
tehdä	sopimus	tehdä sopimuksen	R	6420	3.3630	Haluan tehdä sopimuksen kanssasi .
tehdä	sopimus	tehdä sopimuksen	R	6420	3.3630	Siskosi kertoi kaiken , joten päätin tehdä sopimuksen kanssasi .
tehdä	sopimus	tehdä sopimuksen	R	6420	3.3630	Haluatko tehdä sopimuksen ?
tehdä	sopimus	tehdä sopimuksen	R	6420	3.3630	"Asiakas haluaa tehdä sopimuksen ilman "" ulkopuolisia vaikutteita "" ."
tehdä	sopimus	tehdä sopimuksen	R	6420	3.3630	Voimme tehdä sopimuksen .
tehdä	sopimus	tehdä sopimuksen	R	6420	3.3630	Voimmehan tehdä sopimuksen ?
tehdä	sopimus	tehdä sopimuksen	R	6420	3.3630	Haluatteko tehdä sopimuksen ?
tehdä	sopimus	tehdä sopimuksen	R	6420	3.3630	He haluavat tehdä sopimuksen .
tehdä	sopimus	tehdä sopimuksen	R	6420	3.3630	Usher oli hermona halusi tehdä sopimuksen .
tehdä	sopimus	tehdä sopimuksen	R	6420	3.3630	Siksi päätin ottaa yhteyttä , vaikka voisimme tehdä sopimuksen .
tehdä	sopimus	tehdä sopimuksen	R	6420	3.3630	Lupasin tehdä sopimuksen .
tehdä	sopimus	tehdä sopimuksen	R	6420	3.3630	Se oli ennen yritit tehdä sopimuksen Nancyn kanssa .
tehdä	sopimus	tehdä sopimuksen	R	6420	3.3630	Joten voinko tehdä sopimuksen toisen joukkueen kanssa ?
tehdä	hyvin	hyvin tehty	L	5839	1.2533	"Hienoa , Donna . "" "" Hyvin tehty , Donna ."
tehdä	hyvin	hyvin tehty	L	5839	1.2533	Hyvin tehty , kaikki !
tehdä	hyvin	hyvin tehty	L	5839	1.2533	Hyvin tehty .
tehdä	hyvin	hyvin tehty	L	5839	1.2533	Hyvin tehty !
tehdä	hyvin	hyvin tehty	L	5839	1.2533	Hyvin tehty , toverit .
tehdä	hyvin	hyvin tehty	L	5839	1.2533	Hyvin tehty , Stephen .
tehdä	hyvin	hyvin tehty	L	5839	1.2533	Hyvin tehty , sir .
tehdä	hyvin	hyvin tehty	L	5839	1.2533	Hyvin tehty poika .
tehdä	hyvin	hyvin tehty	L	5839	1.2533	Hyvin tehty miehet , voitte poistua .
tehdä	hyvin	hyvin tehty	L	5839	1.2533	Hyvin tehty CharIey .
tehdä	hyvin	hyvin tehty	L	5839	1.2533	Hyvin tehty , poika .
tehdä	hyvin	hyvin tehty	L	5839	1.2533	Hyvin tehty , vanha kamu .
tehdä	hyvin	hyvin tehty	L	5839	1.2533	Hyvin tehty , kamu .
tehdä	hyvin	hyvin tehty	L	5839	1.2533	Hyvin tehty , Ken .
tehdä	hyvin	hyvin tehty	L	5839	1.2533	Hyvin tehty , Jim.
tehdä	hyvin	hyvin tehty	L	5839	1.2533	Hyvin tehty , Jack .
tehdä	hyvin	hyvin tehty	L	5839	1.2533	Hyvin tehty , pojat .
tehdä	hyvin	hyvin tehty	L	5839	1.2533	Hyvin tehty , Gates .
tehdä	hyvin	hyvin tehty	L	5839	1.2533	Hyvin tehty , kultu .
tehdä	hyvin	hyvin tehty	L	5839	1.2533	Hyvin tehty , Bob .
tehdä	oikein	tehdä oikein	R	5420	1.7981	Yritän vain auttaa sinua , tehdä oikein .
tehdä	oikein	tehdä oikein	R	5420	1.7981	voimme tehdä oikein juuri nyt .
